week,date,home,score,away,xG,xG_1,venue,referee,home_goals,away_goals,season_start,result,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,home_rolling_avg_goals,away_rolling_avg_goals,home_rolling_avg_xG,away_rolling_avg_xG
23,2022-02-05,Elche,3–1,Alavés,0.9,0.9,Estadio Manuel Martínez Valero,Mario Melero,3.0,1.0,2021,Home win,False,False,True,False,False,False,False,1.4,0.6,0.8600000000000001,0.78
23,2022-02-05,Mallorca,2–1,Cádiz,2.3,0.8,Iberostar Estadi,Carlos del Cerro,2.0,1.0,2021,Home win,False,False,True,False,False,False,False,0.2,0.8,0.9799999999999999,0.44000000000000006
23,2022-02-05,Celta Vigo,2–0,Rayo Vallecano,0.7,0.8,Estadio de Balaídos,José Luis Munuera,2.0,0.0,2021,Home win,False,False,True,False,False,False,False,1.8,0.6,1.2199999999999995,1.3199999999999998
23,2022-02-05,Osasuna,0–0,Sevilla,0.4,1.3,Estadio El Sadar,Valentín Pizarro,0.0,0.0,2021,Draw,False,False,True,False,False,False,False,1.0,1.2,1.26,0.78
23,2022-02-06,Valencia,0–0,Real Sociedad,1.1,0.4,Estadio de Mestalla,José Sánchez,0.0,0.0,2021,Draw,False,False,False,True,False,False,False,1.8,0.6,1.06,1.04
23,2022-02-06,Barcelona,4–2,Atlético Madrid,1.0,1.3,Camp Nou,Jesús Gil,4.0,2.0,2021,Home win,False,False,False,True,False,False,False,1.4,1.8,1.58,1.4800000000000002
23,2022-02-06,Betis,0–2,Villarreal,0.6,0.9,Estadio Benito Villamarín,Pablo González,0.0,2.0,2021,Away win,False,False,False,True,False,False,False,2.2,3.0,1.92,2.2600000000000002
23,2022-02-06,Real Madrid,1–0,Granada,2.1,0.6,Estadio Santiago Bernabéu,Antonio Matéu Lahoz,1.0,0.0,2021,Home win,False,False,False,True,False,False,False,1.6,1.0,2.2199999999999998,0.7999999999999999
23,2022-02-07,Athletic Club,2–1,Espanyol,0.8,0.6,San Mamés,César Soto,2.0,1.0,2021,Home win,False,True,False,False,False,False,False,1.6,1.4,0.9800000000000001,1.36
24,2022-02-11,Sevilla,2–0,Elche,0.8,0.3,Estadio Ramón Sánchez Pizjuán,Miguel Ángel Ortiz Arias,2.0,0.0,2021,Home win,True,False,False,False,False,False,False,1.0,1.6,0.9800000000000001,0.78
24,2022-02-12,Cádiz,0–0,Celta Vigo,0.7,1.0,Estadio Nuevo Mirandilla,Antonio Matéu Lahoz,0.0,0.0,2021,Draw,False,False,True,False,False,False,False,1.0,1.6,0.56,1.1199999999999997
24,2022-02-12,Villarreal,0–0,Real Madrid,0.4,1.7,Estadio de la Cerámica,José Sánchez,0.0,0.0,2021,Draw,False,False,True,False,False,False,False,2.4,1.8,1.78,2.2399999999999998
24,2022-02-12,Rayo Vallecano,0–3,Osasuna,0.9,1.6,Estadio del Rayo Vallecano,Jorge Figueroa,0.0,3.0,2021,Away win,False,False,True,False,False,False,False,0.6,1.0,1.1800000000000002,1.22
24,2022-02-12,Atlético Madrid,4–3,Getafe,2.5,2.1,Estadio Wanda Metropolitano,Ricardo de Burgos,4.0,3.0,2021,Home win,False,False,True,False,False,False,False,2.0,1.6,1.5400000000000003,0.6
24,2022-02-13,Alavés,2–1,Valencia,1.8,1.2,Estadio de Mendizorroza,Adrián Cordero,2.0,1.0,2021,Home win,False,False,False,True,False,False,False,0.4,1.0,0.7999999999999999,0.86
24,2022-02-13,Levante,2–4,Betis,1.7,2.2,Estadio Ciudad de Valencia,Santiago Jaime,2.0,4.0,2021,Away win,False,False,False,True,False,False,False,1.0,1.8,1.16,1.6199999999999999
24,2022-02-13,Real Sociedad,2–0,Granada,2.9,1.2,Estadio Municipal de Anoeta,Hsu Jason,2.0,0.0,2021,Home win,False,False,False,True,False,False,False,0.6,0.6,0.9400000000000001,0.8
24,2022-02-13,Espanyol,2–2,Barcelona,1.1,1.5,RCDE Stadium,Alejandro Hernández,2.0,2.0,2021,Draw,False,False,False,True,False,False,False,1.4,1.6,1.4,1.24
24,2022-02-14,Mallorca,3–2,Athletic Club,1.9,1.6,Iberostar Estadi,Isidro Díaz de Mera,3.0,2.0,2021,Home win,False,True,False,False,False,False,False,0.6,1.4,1.2799999999999998,0.8800000000000001
21,2022-02-16,Atlético Madrid,0–1,Levante,1.3,0.6,Estadio Wanda Metropolitano,José Luis Munuera,0.0,1.0,2021,Away win,False,False,False,False,False,False,True,2.6,0.8,1.7400000000000002,0.96
25,2022-02-18,Elche,2–1,Rayo Vallecano,2.5,0.7,Estadio Manuel Martínez Valero,Alejandro Muñíz,2.0,1.0,2021,Home win,True,False,False,False,False,False,False,1.6,0.2,0.6000000000000001,1.0
25,2022-02-19,Granada,1–4,Villarreal,2.3,4.9,Estadio Nuevo Los Cármenes,Jesús Gil,1.0,4.0,2021,Away win,False,False,True,False,False,False,False,0.6,1.4,0.82,1.1800000000000002
25,2022-02-19,Osasuna,0–3,Atlético Madrid,0.6,1.1,Estadio El Sadar,Mario Melero,0.0,3.0,2021,Away win,False,False,True,False,False,False,False,1.4,2.2,1.3599999999999999,1.6600000000000001
25,2022-02-19,Cádiz,1–1,Getafe,0.5,0.9,Estadio Nuevo Mirandilla,Hsu Jason,1.0,1.0,2021,Draw,False,False,True,False,False,False,False,1.0,2.0,0.6600000000000001,0.8400000000000001
25,2022-02-19,Real Madrid,3–0,Alavés,2.9,0.6,Estadio Santiago Bernabéu,José Luis Munuera,3.0,0.0,2021,Home win,False,False,True,False,False,False,False,1.4,0.6,2.36,0.82
25,2022-02-20,Athletic Club,4–0,Real Sociedad,2.8,0.4,San Mamés,Juan Martínez,4.0,0.0,2021,Home win,False,False,False,True,False,False,False,1.6,0.8,1.0000000000000002,1.34
25,2022-02-20,Betis,2–1,Mallorca,1.5,0.4,Estadio Benito Villamarín,César Soto,2.0,1.0,2021,Home win,False,False,False,True,False,False,False,2.6,1.0,1.78,1.4799999999999998
25,2022-02-20,Valencia,1–4,Barcelona,0.8,2.0,Estadio de Mestalla,Carlos del Cerro,1.0,4.0,2021,Away win,False,False,False,True,False,False,False,1.0,1.8,0.96,1.1800000000000002
25,2022-02-20,Espanyol,1–1,Sevilla,1.5,0.5,RCDE Stadium,Pablo González,1.0,1.0,2021,Draw,False,False,False,True,False,False,False,1.4,1.2,1.22,0.96
25,2022-02-21,Celta Vigo,1–1,Levante,1.2,1.7,Estadio de Balaídos,Valentín Pizarro,1.0,1.0,2021,Draw,False,True,False,False,False,False,False,1.2,1.0,0.7999999999999996,0.9999999999999998
26,2022-02-25,Levante,3–0,Elche,2.1,0.6,Estadio Ciudad de Valencia,Pablo González,3.0,0.0,2021,Home win,True,False,False,False,False,False,False,0.8,1.6,1.1,0.9
26,2022-02-26,Mallorca,0–1,Valencia,1.8,0.6,Iberostar Estadi,Jorge Figueroa,0.0,1.0,2021,Away win,False,False,True,False,False,False,False,1.2,1.0,1.4,0.86
26,2022-02-26,Getafe,2–2,Alavés,1.1,1.0,Coliseum Alfonso Pérez,Santiago Jaime,2.0,2.0,2021,Draw,False,False,True,False,False,False,False,2.2,0.6,1.0000000000000002,0.8400000000000001
26,2022-02-26,Rayo Vallecano,0–1,Real Madrid,0.9,2.1,Estadio del Rayo Vallecano,Isidro Díaz de Mera,0.0,1.0,2021,Away win,False,False,True,False,False,False,False,0.4,2.0,1.1199999999999999,2.8
26,2022-02-26,Atlético Madrid,2–0,Celta Vigo,0.6,0.8,Estadio Wanda Metropolitano,Alejandro Hernández,2.0,0.0,2021,Home win,False,False,True,False,False,False,False,2.4,1.4,1.7400000000000002,0.9599999999999996
26,2022-02-27,Villarreal,5–1,Espanyol,4.4,1.1,Estadio de la Cerámica,Ricardo de Burgos,5.0,1.0,2021,Home win,False,False,False,True,False,False,False,1.8,1.4,1.7400000000000002,1.2600000000000002
26,2022-02-27,Sevilla,2–1,Betis,1.4,0.7,Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,2.0,1.0,2021,Home win,False,False,False,True,False,False,False,1.2,2.8,0.9199999999999999,1.8200000000000003
26,2022-02-27,Real Sociedad,1–0,Osasuna,1.0,0.4,Estadio Municipal de Anoeta,Antonio Matéu Lahoz,1.0,0.0,2021,Home win,False,False,False,True,False,False,False,0.6,1.0,1.24,1.0399999999999998
26,2022-02-27,Barcelona,4–0,Athletic Club,3.1,0.3,Camp Nou,Guillermo Cuadra,4.0,0.0,2021,Home win,False,False,False,True,False,False,False,2.4,1.8,1.3199999999999998,1.2800000000000002
26,2022-02-28,Granada,0–0,Cádiz,0.2,0.7,Estadio Nuevo Los Cármenes,José Sánchez,0.0,0.0,2021,Draw,False,True,False,False,False,False,False,0.6,1.2,1.1,0.7200000000000001
21,2022-03-02,Mallorca,0–2,Real Sociedad,0.5,1.6,Iberostar Estadi,Mario Melero,0.0,2.0,2021,Away win,False,False,False,False,False,False,True,1.2,0.6,1.52,1.1
27,2022-03-04,Alavés,0–0,Sevilla,1.4,1.2,Estadio de Mendizorroza,Hsu Jason,0.0,0.0,2021,Draw,True,False,False,False,False,False,False,1.0,1.4,0.9800000000000001,1.02
27,2022-03-05,Real Madrid,4–1,Real Sociedad,2.0,0.8,Estadio Santiago Bernabéu,Jesús Gil,4.0,1.0,2021,Home win,False,False,True,False,False,False,False,1.4,1.0,2.4399999999999995,1.26
27,2022-03-05,Valencia,3–1,Granada,1.6,0.4,Estadio de Mestalla,Valentín Pizarro,3.0,1.0,2021,Home win,False,False,True,False,False,False,False,1.0,0.2,0.8800000000000001,0.9999999999999998
27,2022-03-05,Osasuna,1–0,Villarreal,0.8,0.5,Estadio El Sadar,José Luis Munuera,1.0,0.0,2021,Home win,False,False,True,False,False,False,False,1.0,2.8,1.02,2.5000000000000004
27,2022-03-05,Espanyol,2–0,Getafe,0.1,0.4,RCDE Stadium,Adrián Cordero,2.0,0.0,2021,Home win,False,False,True,False,False,False,False,1.2,1.8,1.1400000000000001,1.04
27,2022-03-06,Cádiz,2–0,Rayo Vallecano,1.1,1.1,Estadio Nuevo Mirandilla,César Soto,2.0,0.0,2021,Home win,False,False,False,True,False,False,False,0.8,0.2,0.68,1.06
27,2022-03-06,Elche,1–2,Barcelona,1.1,4.1,Estadio Manuel Martínez Valero,Alejandro Hernández,1.0,2.0,2021,Away win,False,False,False,True,False,False,False,1.4,3.0,0.9799999999999999,1.8199999999999998
27,2022-03-06,Celta Vigo,4–3,Mallorca,2.7,1.5,Estadio de Balaídos,Miguel Ángel Ortiz Arias,4.0,3.0,2021,Home win,False,False,False,True,False,False,False,1.0,1.2,0.8799999999999997,1.3799999999999997
27,2022-03-06,Betis,1–3,Atlético Madrid,1.0,2.8,Estadio Benito Villamarín,Guillermo Cuadra,1.0,3.0,2021,Away win,False,False,False,True,False,False,False,2.2,2.2,1.48,1.36
27,2022-03-07,Athletic Club,3–1,Levante,3.1,0.5,San Mamés,Alejandro Muñíz,3.0,1.0,2021,Home win,False,True,False,False,False,False,False,1.8,1.4,1.1800000000000002,1.3199999999999998
28,2022-03-11,Atlético Madrid,2–1,Cádiz,0.3,0.8,Estadio Wanda Metropolitano,Pablo González,2.0,1.0,2021,Home win,True,False,False,False,False,False,False,2.4,0.8,1.6600000000000001,0.76
28,2022-03-12,Villarreal,1–0,Celta Vigo,1.3,0.8,Estadio de la Cerámica,Santiago Jaime,1.0,0.0,2021,Home win,False,False,True,False,False,False,False,2.2,1.4,2.22,1.2799999999999998
28,2022-03-12,Getafe,0–0,Valencia,0.9,0.2,Coliseum Alfonso Pérez,Guillermo Cuadra,0.0,0.0,2021,Draw,False,False,True,False,False,False,False,1.8,1.2,1.06,1.06
28,2022-03-12,Levante,1–1,Espanyol,1.1,0.4,Estadio Ciudad de Valencia,Isidro Díaz de Mera,1.0,1.0,2021,Draw,False,False,True,False,False,False,False,1.6,1.4,1.3199999999999998,0.8800000000000001
28,2022-03-12,Granada,0–1,Elche,1.4,1.2,Estadio Nuevo Los Cármenes,Carlos del Cerro,0.0,1.0,2021,Away win,False,False,True,False,False,False,False,0.4,1.2,0.9399999999999998,1.08
28,2022-03-13,Real Sociedad,1–0,Alavés,2.2,0.8,Estadio Municipal de Anoeta,Jorge Figueroa,1.0,0.0,2021,Home win,False,False,False,True,False,False,False,1.2,1.0,1.34,1.1400000000000001
28,2022-03-13,Barcelona,4–0,Osasuna,3.6,0.2,Camp Nou,Ricardo de Burgos,4.0,0.0,2021,Home win,False,False,False,True,False,False,False,3.2,0.8,2.34,0.76
28,2022-03-13,Rayo Vallecano,1–1,Sevilla,0.4,0.3,Estadio del Rayo Vallecano,Juan Martínez,1.0,1.0,2021,Draw,False,False,False,True,False,False,False,0.2,1.0,0.8800000000000001,1.04
28,2022-03-13,Betis,1–0,Athletic Club,0.7,0.5,Estadio Benito Villamarín,Antonio Matéu Lahoz,1.0,0.0,2021,Home win,False,False,False,True,False,False,False,1.6,2.2,1.2,1.7200000000000002
28,2022-03-14,Mallorca,0–3,Real Madrid,1.4,1.8,Iberostar Estadi,José Sánchez,0.0,3.0,2021,Away win,False,True,False,False,False,False,False,1.4,1.8,1.22,2.1599999999999997
29,2022-03-18,Athletic Club,1–1,Getafe,2.0,0.4,San Mamés,Jesús Gil,1.0,1.0,2021,Draw,True,False,False,False,False,False,False,1.8,1.2,1.6600000000000001,1.08
29,2022-03-19,Rayo Vallecano,0–1,Atlético Madrid,1.4,1.4,Estadio del Rayo Vallecano,José Luis Munuera,0.0,1.0,2021,Away win,False,False,True,False,False,False,False,0.4,2.0,0.8,1.2200000000000002
29,2022-03-19,Osasuna,3–1,Levante,2.3,1.0,Estadio El Sadar,Hsu Jason,3.0,1.0,2021,Home win,False,False,True,False,False,False,False,0.8,1.4,0.72,1.2
29,2022-03-19,Elche,0–1,Valencia,0.6,0.9,Estadio Manuel Martínez Valero,Miguel Ángel Ortiz Arias,0.0,1.0,2021,Away win,False,False,True,False,False,False,False,0.8,1.2,1.1400000000000001,0.8800000000000001
29,2022-03-19,Alavés,2–3,Granada,1.7,2.1,Estadio de Mendizorroza,Guillermo Cuadra,2.0,3.0,2021,Away win,False,False,True,False,False,False,False,0.8,0.4,1.12,1.1
29,2022-03-20,Espanyol,1–0,Mallorca,1.3,0.5,RCDE Stadium,Alejandro Muñíz,1.0,0.0,2021,Home win,False,False,False,True,False,False,False,1.4,0.8,0.8400000000000002,1.1199999999999997
29,2022-03-20,Cádiz,1–0,Villarreal,1.7,0.2,Estadio Nuevo Mirandilla,Alejandro Hernández,1.0,0.0,2021,Home win,False,False,False,True,False,False,False,0.8,2.0,0.7600000000000001,2.3000000000000003
29,2022-03-20,Celta Vigo,0–0,Betis,0.9,0.5,Estadio de Balaídos,Ricardo de Burgos,0.0,0.0,2021,Draw,False,False,False,True,False,False,False,1.0,1.8,1.2999999999999998,1.22
29,2022-03-20,Sevilla,0–0,Real Sociedad,0.3,1.1,Estadio Ramón Sánchez Pizjuán,César Soto,0.0,0.0,2021,Draw,False,False,False,True,False,False,False,1.2,1.0,0.8400000000000001,1.2
29,2022-03-20,Real Madrid,0–4,Barcelona,0.8,3.4,Estadio Santiago Bernabéu,Juan Martínez,0.0,4.0,2021,Away win,False,False,False,True,False,False,False,2.2,3.2,2.1,2.86
30,2022-04-02,Getafe,1–0,Mallorca,1.7,0.4,Coliseum Alfonso Pérez,Antonio Matéu Lahoz,1.0,0.0,2021,Home win,False,False,True,False,False,False,False,0.8,0.6,0.74,1.14
30,2022-04-02,Levante,2–0,Villarreal,2.0,1.2,Estadio Ciudad de Valencia,Adrián Cordero,2.0,0.0,2021,Home win,False,False,True,False,False,False,False,1.4,2.0,1.28,2.2600000000000002
30,2022-04-02,Celta Vigo,1–2,Real Madrid,1.6,2.9,Estadio de Balaídos,Pablo González,1.0,2.0,2021,Away win,False,False,True,False,False,False,False,1.0,2.2,1.2799999999999996,1.9199999999999995
30,2022-04-02,Atlético Madrid,4–1,Alavés,3.0,0.5,Estadio Wanda Metropolitano,Mario Melero,4.0,1.0,2021,Home win,False,False,True,False,False,False,False,2.2,0.8,1.2400000000000002,1.1
30,2022-04-03,Athletic Club,2–1,Elche,1.9,0.5,San Mamés,Jorge Figueroa,2.0,1.0,2021,Home win,False,False,False,True,False,False,False,1.6,0.8,1.7400000000000002,1.2
30,2022-04-03,Betis,4–1,Osasuna,4.4,0.4,Estadio Benito Villamarín,Valentín Pizarro,4.0,1.0,2021,Home win,False,False,False,True,False,False,False,1.0,0.8,0.8800000000000001,0.8599999999999998
30,2022-04-03,Granada,2–2,Rayo Vallecano,2.1,0.8,Estadio Nuevo Los Cármenes,Alejandro Hernández,2.0,2.0,2021,Draw,False,False,False,True,False,False,False,1.0,0.4,1.2799999999999998,0.9
30,2022-04-03,Valencia,0–0,Cádiz,0.2,0.1,Estadio de Mestalla,Isidro Díaz de Mera,0.0,0.0,2021,Draw,False,False,False,True,False,False,False,1.2,1.0,0.82,0.9600000000000002
30,2022-04-03,Barcelona,1–0,Sevilla,1.9,0.6,Camp Nou,José Sánchez,1.0,0.0,2021,Home win,False,False,False,True,False,False,False,3.6,0.8,3.2399999999999998,0.74
30,2022-04-04,Real Sociedad,1–0,Espanyol,2.2,0.4,Estadio Municipal de Anoeta,Santiago Jaime,1.0,0.0,2021,Home win,False,True,False,False,False,False,False,1.0,1.2,1.3399999999999999,0.8800000000000001
31,2022-04-08,Sevilla,4–2,Granada,2.9,0.9,Estadio Ramón Sánchez Pizjuán,Miguel Ángel Ortiz Arias,4.0,2.0,2021,Home win,True,False,False,False,False,False,False,0.6,1.2,0.76,1.2399999999999998
31,2022-04-09,Cádiz,1–2,Betis,1.3,1.3,Estadio Nuevo Mirandilla,Jesús Gil,1.0,2.0,2021,Away win,False,False,True,False,False,False,False,0.8,1.4,0.8800000000000001,1.4600000000000002
31,2022-04-09,Mallorca,1–0,Atlético Madrid,1.1,0.5,Iberostar Estadi,Juan Martínez,1.0,0.0,2021,Home win,False,False,True,False,False,False,False,0.6,2.4,0.8599999999999998,1.6200000000000003
31,2022-04-09,Villarreal,1–1,Athletic Club,1.3,1.8,Estadio de la Cerámica,Carlos del Cerro,1.0,1.0,2021,Draw,False,False,True,False,False,False,False,1.2,1.2,1.5200000000000002,1.56
31,2022-04-09,Real Madrid,2–0,Getafe,1.6,0.4,Estadio Santiago Bernabéu,César Soto,2.0,0.0,2021,Home win,False,False,True,False,False,False,False,2.0,0.8,1.92,0.9
31,2022-04-10,Osasuna,1–0,Alavés,2.1,0.5,Estadio El Sadar,Alejandro Muñíz,1.0,0.0,2021,Home win,False,False,False,True,False,False,False,1.0,1.0,0.82,1.08
31,2022-04-10,Espanyol,1–0,Celta Vigo,1.3,0.8,RCDE Stadium,Hsu Jason,1.0,0.0,2021,Home win,False,False,False,True,False,False,False,1.0,1.0,0.6600000000000001,1.3599999999999999
31,2022-04-10,Elche,1–2,Real Sociedad,0.6,1.7,Estadio Manuel Martínez Valero,Guillermo Cuadra,1.0,2.0,2021,Away win,False,False,False,True,False,False,False,0.6,1.0,0.8,1.58
31,2022-04-10,Levante,2–3,Barcelona,3.4,1.2,Estadio Ciudad de Valencia,José Luis Munuera,2.0,3.0,2021,Away win,False,False,False,True,False,False,False,1.6,3.0,1.3399999999999999,3.2199999999999998
31,2022-04-11,Rayo Vallecano,1–1,Valencia,0.6,0.5,Estadio del Rayo Vallecano,Ricardo de Burgos,1.0,1.0,2021,Draw,False,True,False,False,False,False,False,0.6,1.0,0.9200000000000002,0.7000000000000001
32,2022-04-15,Real Sociedad,0–0,Betis,0.9,0.5,Estadio Municipal de Anoeta,Isidro Díaz de Mera,0.0,0.0,2021,Draw,True,False,False,False,False,False,False,1.0,1.6,1.6,1.58
32,2022-04-16,Elche,3–0,Mallorca,1.6,1.5,Estadio Manuel Martínez Valero,José Sánchez,3.0,0.0,2021,Home win,False,False,True,False,False,False,False,0.8,0.8,0.8,0.9799999999999998
32,2022-04-16,Alavés,1–0,Rayo Vallecano,0.5,1.0,Estadio de Mendizorroza,Juan Martínez,1.0,0.0,2021,Home win,False,False,True,False,False,False,False,0.6,0.8,0.9800000000000001,0.86
32,2022-04-16,Valencia,1–2,Osasuna,1.3,1.1,Estadio de Mestalla,Mario Melero,1.0,2.0,2021,Away win,False,False,True,False,False,False,False,1.0,1.2,0.68,1.1599999999999997
32,2022-04-16,Getafe,1–2,Villarreal,0.9,2.7,Coliseum Alfonso Pérez,Pablo González,1.0,2.0,2021,Away win,False,False,True,False,False,False,False,0.4,0.4,0.76,0.9000000000000001
32,2022-04-17,Sevilla,2–3,Real Madrid,0.9,1.2,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra,2.0,3.0,2021,Away win,False,False,False,True,False,False,False,1.0,2.2,1.06,1.8199999999999998
32,2022-04-17,Athletic Club,0–2,Celta Vigo,0.5,0.4,San Mamés,Alejandro Hernández,0.0,2.0,2021,Away win,False,False,False,True,False,False,False,1.4,1.0,1.86,1.3599999999999997
32,2022-04-17,Atlético Madrid,2–1,Espanyol,1.2,0.7,Estadio Wanda Metropolitano,Jorge Figueroa,2.0,1.0,2021,Home win,False,False,False,True,False,False,False,2.0,1.0,1.6,0.7000000000000001
32,2022-04-17,Granada,1–4,Levante,1.0,3.9,Estadio Nuevo Los Cármenes,Valentín Pizarro,1.0,4.0,2021,Away win,False,False,False,True,False,False,False,1.6,1.4,1.38,1.6
32,2022-04-18,Barcelona,0–1,Cádiz,1.2,1.7,Camp Nou,Santiago Jaime,0.0,1.0,2021,Away win,False,True,False,False,False,False,False,2.8,1.0,2.84,1.0000000000000002
33,2022-04-19,Mallorca,2–1,Alavés,0.8,0.6,Iberostar Estadi,César Soto,2.0,1.0,2021,Home win,False,False,False,False,False,True,False,0.2,0.8,0.9799999999999998,0.8
33,2022-04-19,Betis,0–1,Elche,1.2,0.6,Estadio Benito Villamarín,Hsu Jason,0.0,1.0,2021,Away win,False,False,False,False,False,True,False,1.4,1.2,1.48,0.9
33,2022-04-19,Villarreal,2–0,Valencia,2.4,0.3,Estadio de la Cerámica,José Luis Munuera,2.0,0.0,2021,Home win,False,False,False,False,False,True,False,0.8,0.6,1.3400000000000003,0.62
33,2022-04-20,Celta Vigo,0–2,Getafe,0.4,1.1,Estadio de Balaídos,Santiago Jaime,0.0,2.0,2021,Away win,False,False,False,False,False,False,True,0.6,0.6,0.8999999999999997,0.86
33,2022-04-20,Osasuna,1–3,Real Madrid,1.1,4.5,Estadio El Sadar,Ricardo de Burgos,1.0,3.0,2021,Away win,False,False,False,False,False,False,True,1.4,2.0,1.22,1.6599999999999997
33,2022-04-20,Atlético Madrid,0–0,Granada,1.1,0.2,Estadio Wanda Metropolitano,Jesús Gil,0.0,0.0,2021,Draw,False,False,False,False,False,False,True,1.8,1.6,1.2800000000000002,1.5
33,2022-04-21,Levante,2–3,Sevilla,2.7,1.8,Estadio Ciudad de Valencia,Isidro Díaz de Mera,2.0,3.0,2021,Away win,False,False,False,False,True,False,False,2.0,1.4,2.2800000000000002,1.0
33,2022-04-21,Espanyol,0–1,Rayo Vallecano,0.4,0.6,RCDE Stadium,Antonio Matéu Lahoz,0.0,1.0,2021,Away win,False,False,False,False,True,False,False,0.8,0.8,0.8200000000000001,0.8400000000000001
33,2022-04-21,Cádiz,2–3,Athletic Club,3.1,1.6,Estadio Nuevo Mirandilla,Valentín Pizarro,2.0,3.0,2021,Away win,False,False,False,False,True,False,False,0.8,0.8,1.12,1.3400000000000003
33,2022-04-21,Real Sociedad,0–1,Barcelona,0.8,1.1,Estadio Municipal de Anoeta,Carlos del Cerro,0.0,1.0,2021,Away win,False,False,False,False,True,False,False,0.8,2.4,1.6199999999999999,2.2600000000000002
21,2022-04-24,Barcelona,0–1,Rayo Vallecano,1.7,0.3,Camp Nou,Isidro Díaz de Mera,0.0,1.0,2021,Away win,False,False,False,True,False,False,False,1.8,0.8,1.7600000000000002,0.8799999999999999
34,2022-04-29,Sevilla,1–1,Cádiz,0.7,0.9,Estadio Ramón Sánchez Pizjuán,José Sánchez,1.0,1.0,2021,Draw,True,False,False,False,False,False,False,1.8,1.0,1.3,1.58
34,2022-04-30,Athletic Club,2–0,Atlético Madrid,1.3,0.7,San Mamés,Antonio Matéu Lahoz,2.0,0.0,2021,Home win,False,False,True,False,False,False,False,1.4,1.4,1.5600000000000003,1.4400000000000002
34,2022-04-30,Valencia,1–1,Levante,0.5,1.3,Estadio de Mestalla,Jorge Figueroa,1.0,1.0,2021,Draw,False,False,True,False,False,False,False,0.6,2.2,0.6399999999999999,2.6
34,2022-04-30,Alavés,2–1,Villarreal,2.4,1.3,Estadio de Mendizorroza,Miguel Ángel Ortiz Arias,2.0,1.0,2021,Home win,False,False,True,False,False,False,False,1.0,1.0,0.76,1.56
34,2022-04-30,Real Madrid,4–0,Espanyol,1.8,1.3,Estadio Santiago Bernabéu,José Luis Munuera,4.0,0.0,2021,Home win,False,False,True,False,False,False,False,2.0,0.6,2.2,0.8200000000000001
34,2022-05-01,Elche,1–1,Osasuna,0.6,1.1,Estadio Manuel Martínez Valero,Carlos del Cerro,1.0,1.0,2021,Draw,False,False,False,True,False,False,False,1.2,1.6,0.78,1.4
